Iteration,Execution Time (seconds)
1,6,1155.1993024349213
2,17,77.61544299125671
3,6,17.72113561630249
4,34,64.73801755905151
5,7,57.42749285697937
6,7,1.399045467376709
7,8,278.2441222667694
8,21,13.387138366699219
9,5,101.66180276870728
10,8,0.22721505165100098
11,5,13.977129220962524
12,3,24.159515142440796
13,6,1.513777494430542
14,3,1.3931527137756348
15,12,5.744689464569092
16,5,8.941359519958496
17,7,52.468400716781616
18,20,240.5101330280304
19,3,0.20024514198303223
20,8,33.01315402984619
21,5,410.88699293136597
22,4,1.411414384841919
23,6,57.0060179233551
24,4,0.9830331802368164
25,6,8.92079210281372
26,4,39.94207835197449
27,5,10.945170640945435
28,4,505.29600834846497
29,5,143.14654922485352
30,8,222.27674627304077
31,6,248.00047206878662
32,10,79.51683163642883
33,4,93.1394636631012
34,6,86.47951078414917
35,4,177.79430603981018
36,8,3.5335681438446045
37,5,5.702831268310547
38,5,29.370530605316162
39,4,0.9051573276519775
40,6,52.212308406829834
41,5,214.27416586875916
